"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Product_Type__c","LLC_BI__Is_Booked__c","LLC_BI__Stage__c","LLC_BI__Stage_and_Status__c","LLC_BI__Status__c","LLC_BI__lookupKey__c","LLC_BI__Is_Closed__c","LLC_BI__External_Stage_Order__c","LLC_BI__External_Stage__c","LLC_BI__Is_Excluded_From_Stage_Duration__c","Product_Line_Name__c","LLC_BI__Is_Ready_To_Transmit__c","LLC_BI__Activate__c","LLC_BI__Is_Covenant__c","AutorabitExtId__c"
"a1b5w00000DCU0TAAX","","P-0000000848","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Doc Prep","","Open","","false","2.0","Processing","false","","false","false","false",""
"a1b5w00000DCU0UAAX","","P-0000000849","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Processing","","Open","","false","2.0","Processing","false","","false","false","false",""
"a1b5w00000DCU0VAAX","","P-0000000850","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Approval / Loan Committee","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0WAAX","","P-0000000851","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Proposal","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0XAAX","","P-0000000852","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Underwriting","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0YAAX","","P-0000000853","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","false","Qualification / Application","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0ZAAX","","P-0000000854","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","true","Closed Funded","","Paid Out","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0aAAH","","P-0000000855","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","true","Closed Funded","","Charge-Off","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0bAAH","","P-0000000856","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","true","Complete","","Declined","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0cAAH","","P-0000000857","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","true","Complete","","Lost","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0dAAH","","P-0000000859","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBcAAP","true","Complete","","Withdrawn","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0eAAH","","P-0000000860","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Hold","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0fAAH","","P-0000000861","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Complete","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0gAAH","","P-0000000862","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Booked","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0hAAH","","P-0000000863","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Closing","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0iAAH","","P-0000000864","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Doc Review","","Open","","false","2.0","Processing","false","","false","false","false",""
"a1b5w00000DCU0jAAH","","P-0000000865","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Doc Prep","","Open","","false","2.0","Processing","false","","false","false","false",""
"a1b5w00000DCU0kAAH","","P-0000000866","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Processing","","Open","","false","2.0","Processing","false","","false","false","false",""
"a1b5w00000DCU0lAAH","","P-0000000867","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Approval / Loan Committee","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0mAAH","","P-0000000868","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Proposal","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0nAAH","","P-0000000869","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Underwriting","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0oAAH","","P-0000000870","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","false","Qualification / Application","","Open","","false","1.0","Application","false","","false","false","false",""
"a1b5w00000DCU0pAAH","","P-0000000871","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Closed Funded","","Paid Out","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0qAAH","","P-0000000872","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Closed Funded","","Charge-Off","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0rAAH","","P-0000000873","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Complete","","Declined","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0sAAH","","P-0000000874","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Complete","","Lost","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0tAAH","","P-0000000875","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Booked","","Open","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000DCU0uAAH","","P-0000000876","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","a0a5w00000ZFEBAAA5","true","Complete","","Withdrawn","","false","3.0","Closing","false","","false","false","false",""
"a1b5w00000Dso5yAAB","","P-0000001198","2020-11-17T19:18:29.000Z","0055w00000BkiP4AAJ","2020-12-15T17:51:46.000Z","0055w00000BkiP4AAJ","","a0a5w00000dNEg2AAG","true","Booked","","Hold","5fkktyqkj6r2xla8jz","false","","","false","","false","false","false","a1V3J0000008SrCUAU"
"a1b5w00000Dso5zAAB","","P-0000001199","2020-11-17T19:18:29.000Z","0055w00000BkiP4AAJ","2020-12-15T17:51:46.000Z","0055w00000BkiP4AAJ","","a0a5w00000dNEg2AAG","true","Booked","","Open","wo1hmt4k315w4kd3w0","false","","","false","","false","false","false","a1V3J0000008SrMUAU"
