"Id","IsDeleted","Name","RecordTypeId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__RealEstate_Type__c","LLC_BI__RealEstate__c","LLC_BI__lookupKey__c","LLC_BI__Product_Feature__c","Unsecured_Product__c","LLC_BI__Product_Line_Name__c","LLC_BI__Product_Type_Name__c","nSBA__eTran_Value__c","LLC_BI__Default_App__c","LLC_BI__Screen_Section__c","nPortal__Online_Application_Enabled__c","nPortal__Online_Application_Group__c","Classificationproduct__c","Classificationdonotuse__c","nPortal__Online_Application_Header_Text__c","nPortal__Online_Application_Subheader_Text__c","nPortal__External_Name__c","nPortal__Online_Application_Topbar_Fieldset__c","nPortal__Online_Application_Topbar_Text__c","nPortal__Online_Application_Type__c","nPortal__Online_Application_Your_Account_Fieldset__c","nPortal__Product_Marketing__c","CSiDemoCode__c","LLC_BI__Deposit_Rate_Structure__c","LLC_BI__Maintenance_App__c","nPortal__Can_Pledge_Multiple_Collateral__c","nPortal__OA_Approval_Next_Steps__c","nPortal__OA_Auto_Decision_Enabled__c","nPortal__OA_Collateral_Required__c","nPortal__OA_Product_Image__c","nPortal__Online_Application_AS_Screen__c","nPortal__Suggested_Collateral_Enabled__c","CSiDP__lookupKey__c","LLC_BI__Institution__c","LLC_BI__Maximum_Funding_Amount__c","LLC_BI__Minimum_Funding_Amount__c","nPortal__OA_Deposit_Funding_Failure_Next_Steps__c","nPortal__OA_Deposit_Funding_Next_Steps__c","nPortal__Your_Products_Component_Field_Set__c","WKDDP__Description__c","LLC_BI__Disable_Id_Document_Save__c","LLC_BI__Other_Disclosures_Description__c","LLC_BI__Other_Disclosures_Received__c","nPortal__OA_Collapsed_Offer_Card_Summary__c","nPortal__OA_Expanded_Offer_Summary_Card__c","nPortal__OA_Offers_Accepted_Next_Steps__c","nPortal__OA_Offers_Enabled__c","AutorabitExtId__c"
"a0b5w000010pAKCAA2","","SEP IRA","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000ZFEBqAAP","","","","","false","","","","","","false","","Retirement","","","","","","","","","","","","","false","","false","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKDAA2","","Traditional IRA","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000ZFEBqAAP","","","","","false","","","","","","false","","Retirement","","","","","","","","","","","","","false","","false","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKEAA2","","ROTH IRA","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000ZFEBqAAP","","","","","false","","","","","","false","","Retirement","","","","","","","","","","","","","false","","false","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKFAA2","","AIP","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","","","","","a0a5w00000ZFEBIAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKGAA2","","First Time Buyer","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","","","","","a0a5w00000ZFEBIAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKHAA2","","Buy to Let","","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","","","","","a0a5w00000ZFEBNAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKIAA2","","Acquisition Term Loan","","2020-05-14T11:38:20.000Z","0055w00000Cu9fCAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fCAAR","","","","","a0a5w00000ZFEBpAAP","","","","a0y5w00000H4JNBAA3","false","","","","loan1.dashboard-loan","","false","","Term Loan","","","","","","","","","","","","","false","","false","false","","","false","","a4q5w000000QnPdAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKJAA2","","Revolving Credit Facility","","2020-05-14T11:38:20.000Z","0055w00000Cu9fCAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fCAAR","","","","","a0a5w00000ZFEBpAAP","","","","a0y5w00000H4JNBAA3","false","","","","loan.dashboard-loan","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKKAA2","","Commodities","","2020-05-14T11:38:20.000Z","0055w00000Cu9fCAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fCAAR","","","","","a0a5w00000ZFEBQAA5","","","","a0y5w00000H4JNAAA3","false","","","","loan1.dashboard-loan","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKLAA2","","RV Purchase","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBEAA5","","","","a0y5w00000H4JN6AAN","false","","","","","","false","","Term Loan","","Your RV Purchase Loan","This application should only take about 10 minutes.","Purchase a Recreational Vehicle","","","Online Loan Application","","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://bankr-5033--c.documentforce.com/servlet/rtaImage?eid=a0b5w000010pAKL&amp;feoid=00N5w00000N3aF8&amp;refid=0EM5w000001GS6v""></img></div>

<div style=""text-align: center;"">Get the money to purchase a recreational vehicle.<br>      o  Quick decision and processing time.<br>      o  Competitive rates</div>","","","","false","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://c.na52.content.force.com/servlet/servlet.ImageServer?id=0155w000003YOFA&amp;oid=00D5w000005UhIk&amp;lastMod=1543417086000""></img></div>","true","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKMAA2","","Marine Purchase","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBEAA5","","","","a0y5w00000H4JN6AAN","false","","","","","","false","","","","Your Boat Purchase Application","This application should only take about 10 minutes.","Consumer Marine Purchase","","Your Boat Purchase Application","Online Loan Application","","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://bankr-5033--c.documentforce.com/servlet/rtaImage?eid=a0b5w000010pAKM&amp;feoid=00N5w00000N3aF8&amp;refid=0EM5w000001GS6x""></img></div>

<div style=""text-align: center;"">Get the money you need to purchase a boat.<br>      o  Quick decision and processing time.<br>      o  Competitive rates and payment options.</div>","","","","false","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://c.na52.content.force.com/servlet/servlet.ImageServer?id=0155w000003YOFA&amp;oid=00D5w000005UhIk&amp;lastMod=1543417086000""></img></div>","true","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKNAA2","","ACH Bundle","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000ZFEBfAAP","","","","a0y5w00000H4JN5AAN","false","","","","","","false","","","","","","","","","","","","","","tmmp-ACHBundle00","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKOAA2","","RV Refinance","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBEAA5","","","","a0y5w00000H4JN6AAN","false","","","","","","false","","","","Your Recreational Vehicle Refinance","This application should only take about 10 minutes.","Recreational Vehicle Refinance","","Your Recreational Vehicle Refinance","Online Loan Application","","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://bankr-5033--c.documentforce.com/servlet/rtaImage?eid=a0b5w000010pAKO&amp;feoid=00N5w00000N3aF8&amp;refid=0EM5w000001GS6w""></img></div>

<div style=""text-align: center;"">Lower your rate and/or payment on a recreational vehicle.<br>      o  Quick decision and processing time.<br>      o  Competitive rates and payment options.</div>","","","","false","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://c.na52.content.force.com/servlet/servlet.ImageServer?id=0155w000003YOFA&amp;oid=00D5w000005UhIk&amp;lastMod=1543417086000""></img></div>","true","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKPAA2","","Marine Refinance","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBEAA5","","","","a0y5w00000H4JN6AAN","false","","","","","","false","","","","Your Boat Refinance Application","This application should only take about 10 minutes.","Refinance Your Marine Loan","","Your Boat Loan Refinance.","Online Loan Application","","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://bankr-5033--c.documentforce.com/servlet/rtaImage?eid=a0b5w000010pAKP&amp;feoid=00N5w00000N3aF8&amp;refid=0EM5w000001GS6y""></img></div>

<div style=""text-align: center;"">Lower your rate and/or payment on a marine vehicle<br>      o  Quick decision and processing time.<br>      o  Competitive rates and payment options.</div>","","","","false","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://c.na52.content.force.com/servlet/servlet.ImageServer?id=0155w000003YOFA&amp;oid=00D5w000005UhIk&amp;lastMod=1543417086000""></img></div>","true","false","","","false","","a4q5w000000QnPeAAK","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKQAA2","","Fixed","","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","","","","","a0a5w00000ZFEBJAA5","Single Family Home","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKRAA2","","Variable","","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","","","","a0a5w00000ZFEBJAA5","Single Family Home","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKSAA2","","15 Year Fixed","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBKAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKTAA2","","Construction","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBKAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKUAA2","","Reverse Mortgage","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBKAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKVAA2","","15 Year Fixed","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBLAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKWAA2","","30 Year Fixed","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBLAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKXAA2","","5 Year ARM/15 Year","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBLAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKYAA2","","30 Year Fixed","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBKAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKZAA2","","5 Year ARM/15 Year","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBKAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKaAAM","","5 Year ARM/30 Year","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBKAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKbAAM","","5 Year ARM/30 Year","","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fDAAR","","","","","a0a5w00000ZFEBLAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKcAAM","","Equity Release","","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","2020-05-14T11:38:20.000Z","0055w00000Cu9fAAAR","","","","","a0a5w00000ZFEBNAA5","","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKdAAM","","Fixed","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","","","","a0a5w00000ZFEB8AAP","Single Family Home","","","a0y5w00000H4JN8AAN","false","","","","","","false","","Mortgage","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000010pAKfAAM","","Business Debit Card","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000Cu9f8AAB","","","","","a0a5w00000ZFEBoAAP","","","","","false","","","","","","false","","Debit Card","","","","","","","","","<div style=""text-align: center;""><img alt=""User-added image"" src=""https://bankr-5033--c.documentforce.com/servlet/rtaImage?eid=a0b5w000010pAKf&amp;feoid=00N5w00000N3aF8&amp;refid=0EM5w000001GS6d""></img><br>Get better control over your business spending. Good for signers on business checking accounts.</div>

<div style=""text-align: center;"">o Link up to 15 accounts</div>

<div style=""text-align: center;"">o Make everyday purchases and cash withdrawals</div>","","","tmmp-BusinessDebitCard00","false","","false","false","https://c.na52.content.force.com/servlet/servlet.ImageServer?id=0150W00000FNeIN&oid=00Dd0000000hi2e&lastMod=1585025705000","","false","","","","","","","","","false","","false","","","","false",""
"a0b5w000011hTRWAA2","","Revolving Line of Credit","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o9AAA","","","PR-Revolvi0341378","","false","","","","","","false","","","","","","Revolving Line of Credit","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YB5QAM"
"a0b5w000011hTRXAA2","","CD 365 TO 2 YEARS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD365TO0691262","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YB6QAM"
"a0b5w000011hTRYAA2","","Brokered Money Market","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oCAAQ","","","PR-Brokere0005576","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YBAQA2"
"a0b5w000011hTRZAA2","","Construction Industrial Revenue Bond","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oBAAQ","","","PR-Constru0397902","a0y5w00000NGYdBAAX","false","","","","","","false","","","","","","Construction Industrial Revenue Bond","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YBBQA2"
"a0b5w000011hTRaAAM","","Construction to Permanent - Term","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oBAAQ","","","PR-Constru0966020","","false","","","","","","false","","","","","","Construction to Permanent - Term","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YBFQA2"
"a0b5w000011hTRbAAM","","CD 2 TO 3 YEARS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD2TO3Y0741702","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YBGQA2"
"a0b5w000011hTRcAAM","","CD 14 TO 29 DAYS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD14TO20239659","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YBPQA2"
"a0b5w000011hTRdAAM","","Funeral Trust","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oDAAQ","","","PR-Funeral0473675","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YBjQAM"
"a0b5w000011hTReAAM","","Business NOW Checking","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000dNEg2AAG","","","PR-Busines0620102","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YByQAM"
"a0b5w000011hTRfAAM","","Interest on Lawyers Trust Account","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oFAAQ","","","PR-Interes0494843","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YCDQA2"
"a0b5w000011hTRgAAM","","Brokered NOW Checking","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000dNEg2AAG","","","PR-Brokere0028142","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YCJQA2"
"a0b5w000011hTRhAAM","","Brokered CD","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-Brokere0402606","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YCNQA2"
"a0b5w000011hTRiAAM","","ICS Account - Money Market (Shadow)","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oEAAQ","","","PR-ICSAcco0488532","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YCcQAM"
"a0b5w000011hTRjAAM","","Affiliate Business Money Market","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oCAAQ","","","PR-Affilia0372607","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YCmQAM"
"a0b5w000011hTRkAAM","","Construction to Permanent","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oBAAQ","","","PR-Constru0619859","a0y5w00000NGYdBAAX","false","","","","","","false","","","","","","Construction to Permanent","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YCxQAM"
"a0b5w000011hTRlAAM","","Premium Fiduciary Sub Account","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oDAAQ","","","PR-Premium0897727","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YD1QAM"
"a0b5w000011hTRmAAM","","Business Interest Checking","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000dNEg2AAG","","","PR-Busines0268865","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDBQA2"
"a0b5w000011hTRnAAM","","CD 180 TO 364 DAYS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD180TO0674915","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDLQA2"
"a0b5w000011hTRoAAM","","Fiduciary Group Master Account","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oDAAQ","","","PR-Fiducia0601803","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDaQAM"
"a0b5w000011hTRpAAM","","CD 3 TO 5 YEARS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD3TO5Y0987200","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDgQAM"
"a0b5w000011hTRqAAM","","Small Business Checking","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000dNEg2AAG","","","PR-SmallBu0554092","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDkQAM"
"a0b5w000011hTRrAAM","","Repurchase Agreement","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oAAAQ","","","PR-Repurch0977982","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDqQAM"
"a0b5w000011hTRsAAM","","Business Money Market","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oCAAQ","","","PR-Busines0454782","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDvQAM"
"a0b5w000011hTRtAAM","","Affiliate Business Checking","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000dNEg2AAG","","","PR-Affilia0168947","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YDzQAM"
"a0b5w000011hTRuAAM","","CD 60 TO 89 DAYS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD60TO80965035","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YEJQA2"
"a0b5w000011hTRvAAM","","ICS Account - Checking (Shadow)","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oEAAQ","","","PR-ICSAcco0128820","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YEeQAM"
"a0b5w000011hTRwAAM","","Term Loan","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o9AAA","","","PR-TermLoa0881309","","false","","","","","","false","","","","","","Term Loan","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YEnQAM"
"a0b5w000011hTRxAAM","","Construction Industrial Revenue Bond - Term","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21oBAAQ","","","PR-Constru0197420","","false","","","","","","false","","","","","","Construction Industrial Revenue Bond - Term","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YEsQAM"
"a0b5w000011hTRyAAM","","CD 90 TO 179 DAYS","","2020-11-17T19:18:50.000Z","0055w00000BkiP4AAJ","2020-12-15T18:04:15.000Z","0055w00000BkiP4AAJ","","","","","a0a5w00000e21o8AAA","","","PR-CD90TO10731892","","false","","","","","","false","","","","","","","","","","","","","","","false","","false","false","","","false","","","","","","","","","false","","false","","","","false","a0u3J0000000YExQAM"
